"X","rbd","cluster","Avg..SIMCE.Lang","Avg..SIMCE.Math","Public","SEP.status","X..Priority.Students","Diff.D1.GPA","Diff.D2.GPA","Diff.D9.GPA","Diff.D10.GPA","simce_math_min_4_D1","simce_math_min_4_D10","simce_math_min_4_D2","simce_math_min_4_D3D8","simce_math_min_4_D9","asistencia_4_D1","asistencia_4_D10","asistencia_4_D2","asistencia_4_D3D8","asistencia_4_D9","asistencia","n_total","n_D1","n_D2","n_D3D8","n_D9","n_D10","simce_math_min_4","min_math_school","min_lang_school","min_math_school_GPA_D1","min_math_school_GPA_D10","min_math_school_GPA_D2","min_math_school_GPA_D3D8","min_math_school_GPA_D9","min_lang_school_GPA_D1","min_lang_school_GPA_D10","min_lang_school_GPA_D2","min_lang_school_GPA_D3D8","min_lang_school_GPA_D9","min_math","min_math_D1","min_math_D2","min_math_D9","min_math_D10","impute_all","impute_pred_min_all","impute_pred_min_decile","impute_no","impute_pred_min_school","impute_pred_min_school_GPA"
391,10783,1,244,231,1,1,0.712032,0,0,0,0,128.57,274.02,169.96,143.37,263.42,0.833333333333333,1,1,0.90625,1,0.925925925925926,54,6,6,32,5,5,128.57,128.57,130.45,128.57,274.02,169.96,143.37,263.42,162.69,253.21,145.35,130.45,166.1,100.93,105.04,106.56,100.93,112.29,221.365185185185,231,231,231,231,231
392,10784,2,209,226,1,1,0.743455,-0.929270341222654,0,0,0,148.87,287.97,170,148.87,222.02,0,1,1,0.916666666666667,1,0.818181818181818,22,3,3,12,2,2,148.87,148.87,163.25,NA,287.97,170,148.87,222.02,163.25,350.29,174.66,201.47,246.46,100.93,105.04,106.56,100.93,112.29,203.26,210.151294330448,210.672108117142,226,216.226187988386,NA
393,10785,1,255,263,1,1,0.6,0,0,0,-0.0132827044918098,204.86,323.45,140.18,235.34,310.73,1,1,1,1,1,1,31,4,4,17,3,3,140.18,140.18,166.08,204.86,323.45,140.18,235.34,310.73,206.64,350.29,166.08,193.2,315.89,100.93,105.04,106.56,100.93,112.29,263,262.791671491904,262.806273897359,263,262.842124345256,263.077703821277
394,10786,2,280,263,1,1,0.65625,-0.169607835742043,-0.180088414306218,0,0,173.37,274.11,185.11,178.82,247.7,0.75,1,0.75,0.9,1,0.882352941176471,34,4,4,20,3,3,173.37,173.37,155.03,173.37,274.11,185.11,178.82,247.7,216.24,277.86,169.29,155.03,266.7,100.93,105.04,106.56,100.93,112.29,243.932941176471,256.332321029962,256.533613497897,263,259.312555895079,259.561289775545
395,10789,2,225,223,1,1,0.796296,-0.166141885079889,-0.232878419900004,0,0,182.05,214.82,196.19,164.19,248.3,0.666666666666667,1,0.666666666666667,0.909090909090909,1,0.857142857142857,21,3,3,11,2,2,164.19,164.19,131.08,182.05,214.82,196.19,164.19,248.3,138.38,177.3,167.69,131.08,152.56,100.93,105.04,106.56,100.93,112.29,205.561428571429,216.041655910158,216.326505717546,223,219.647659409162,221.136145624066
396,10790,1,227,211,1,1,0.747312,-0.0226671088039733,0,0,0,166.63,225.4,149.12,146.58,236.84,0.8,1,1,0.96551724137931,1,0.957446808510638,47,5,5,29,4,4,146.58,146.58,130.2,166.63,225.4,149.12,146.58,236.84,153.93,229.01,130.2,161.23,216.11,100.93,105.04,106.56,100.93,112.29,206.316170212766,210.734577801484,210.744488633099,211,210.844657962856,210.893006423656
397,10791,2,257,260,1,1,0.667391,-0.689712015555595,0,0,0,180.18,280.9,186.96,177.03,247.14,0.285714285714286,1,1,0.837837837837838,1,0.825396825396825,63,7,7,37,6,6,177.03,177.03,144.54,180.18,280.9,186.96,177.03,247.14,169.79,292.68,173.43,144.54,223.77,100.93,105.04,106.56,100.93,112.29,232.225873015873,247.809723298397,248.124691785501,260,253.641621563261,253.883020768706
398,10792,1,218,214,1,1,0.730519,-0.164209036674333,-0.0709514054777598,0,0,149.26,266.12,198.93,142.64,255.03,0.8,1,0.8,1,1,0.951219512195122,41,5,5,23,4,4,142.64,142.64,163.46,149.26,266.12,198.93,142.64,255.03,185.74,277.11,182.02,163.46,261.35,100.93,105.04,106.56,100.93,112.29,208.484390243902,210.757366927544,210.888385897492,214,211.953530591223,212.573154790872
399,10794,2,241,241,1,1,0.695489,-0.39785951344393,-0.483909522598779,0,0,175.77,271.64,164.43,163.41,219.11,0.666666666666667,1,0.5,0.888888888888889,1,0.838709677419355,31,3,4,18,3,3,163.41,163.41,164.39,175.77,271.64,164.43,163.41,219.11,168.58,335.89,164.39,174.64,287.45,100.93,105.04,106.56,100.93,112.29,218.408064516129,226.860987952712,227.370770218831,241,233.167873600706,233.707453652665
400,10795,1,258,255,1,1,0.689516,-0.355909242861085,0,0,0,169.69,294.63,226.45,179.78,275.17,0.5,1,1,0.9375,1,0.92,25,2,3,16,2,2,169.69,169.69,179.22,169.69,294.63,226.45,179.78,275.17,246.76,260.9,224.99,179.22,296.53,100.93,105.04,106.56,100.93,112.29,242.6744,250.613205036191,250.730227995244,255,252.570990599322,252.570990599322
401,10796,1,231,203,1,1,0.629139,0,0,0,0,193.41,309.31,271.33,182.26,362.73,1,1,0.5,0.916666666666667,1,0.894736842105263,19,2,2,12,2,1,182.26,182.26,206.76,193.41,309.31,271.33,182.26,362.73,220.84,352.53,290.06,206.76,313.47,100.93,105.04,106.56,100.93,112.29,192.255789473684,203,203,203,203,203
402,10797,1,252,256,1,1,0.633094,0,0,0,0,179.43,266.72,150.54,199.46,244.64,1,1,1,0.952380952380952,1,0.971428571428571,35,4,4,21,3,3,150.54,150.54,165.1,179.43,266.72,150.54,199.46,244.64,192.45,301.93,165.1,174.41,235.52,100.93,105.04,106.56,100.93,112.29,251.569428571429,256,256,256,256,256
403,10799,1,255,252,1,1,0.61745,0,0,-0.00402055384069655,0,124.7,278.03,129.53,146.75,213.83,1,1,1,0.91304347826087,1,0.945945945945946,37,3,4,23,4,3,124.7,124.7,155.36,124.7,278.03,129.53,146.75,213.83,162.64,282.6,155.36,173.31,268.27,100.93,105.04,106.56,100.93,112.29,243.834054054054,251.934336749328,251.934336749328,252,251.944668486063,251.983409238908
404,10805,2,248,222,1,1,0.601695,-0.851828653558228,-0.423245523037675,0,0,147.12,263.93,165.69,147.12,220.09,0,1,0.5,1,1,0.769230769230769,13,2,2,7,1,1,147.12,147.12,243.7,NA,263.93,165.69,147.12,220.09,NA,322.01,NA,246.23,243.7,100.93,105.04,106.56,100.93,112.29,194.060769230769,198.250272221467,199.155485769286,222,207.311145485615,NA
405,10810,1,287,237,1,1,0.588235,0,-0.013464301557041,0,0,161.6,193.73,180.76,134.78,250.57,1,1,1,1,1,1,19,2,2,12,2,1,134.78,134.78,168.25,161.6,193.73,180.76,134.78,250.57,188.23,279.28,182.01,168.25,241.72,100.93,105.04,106.56,100.93,112.29,237,236.807148682856,236.815128053147,237,236.855124115246,236.920291334782
406,10816,2,260,271,1,1,0.654822,-0.693657448335347,-0.448678387280446,0,-0.0220210898885982,263.08,283.01,306.34,232.19,304.73,0.333333333333333,1,0.5,1,1,0.857142857142857,21,3,2,12,2,2,232.19,232.19,149.16,263.08,283.01,306.34,232.19,304.73,149.16,297.25,304.23,252.48,288.99,100.93,105.04,106.56,100.93,112.29,246.704285714286,246.523110148597,247.194787964836,271,265.414369993926,271.750487334269
407,10818,1,243,249,1,1,0.708661,0,0,0,0,164.71,316.77,185.18,141.47,270.85,1,1,1,1,1,1,17,2,2,11,1,1,141.47,141.47,164.82,164.71,316.77,185.18,141.47,270.85,198.99,320.77,185.27,164.82,300.25,100.93,105.04,106.56,100.93,112.29,249,249,249,249,249,249
408,10827,1,266,263,1,1,0.640411,0,-0.291022225444739,-0.00966335213195046,0,174.94,299.87,215.6,176.39,209.2,1,1,0.666666666666667,1,1,0.96875,32,4,3,19,3,3,174.94,174.94,193.7,174.94,299.87,215.6,176.39,209.2,206.81,279.54,235.09,193.7,205.27,100.93,105.04,106.56,100.93,112.29,257.9353125,258.431364541451,258.584969709819,263,260.517652628618,261.658030453364
409,10828,1,298,291,0,0,0.253482,-0.00956838344450051,0,0,0,208.42,306.58,245.61,186.6,276.52,0.888888888888889,1,1,0.981481481481482,1,0.977777777777778,90,9,9,54,9,9,186.6,186.6,170.94,208.42,306.58,245.61,186.6,276.52,170.94,319.18,223.12,192.94,272.4,100.93,105.04,106.56,100.93,112.29,286.776222222222,290.81813373587,290.822066341466,291,290.900106076839,290.920984289515
410,10829,1,241,239,0,1,0.682292,0,0,0,0,134.47,254.59,141.14,126.24,242.24,1,1,1,0.895833333333333,1,0.935897435897436,78,8,8,48,7,7,126.24,126.24,140.72,134.47,254.59,141.14,126.24,242.24,182.33,283.05,179.27,140.72,227.85,100.93,105.04,106.56,100.93,112.29,230.149358974359,239,239,239,239,239
411,10831,1,267,246,0,0,0.348259,0,0,-0.0515896316892568,0,192.05,263.03,209.78,182.02,261.91,1,1,1,0.974025974025974,0.916666666666667,0.976190476190476,126,13,13,76,12,12,182.02,182.02,191.64,192.05,263.03,209.78,182.02,261.91,191.64,275.49,224.67,205.71,262.2,100.93,105.04,106.56,100.93,112.29,242.545952380952,245.287227821985,245.287227821985,246,245.685647177573,246.078170575255
412,10832,1,277,274,0,1,0.525,0,0,0,0,200.91,288.24,212.37,225.02,281.86,0.923076923076923,1,0.923076923076923,0.987179487179487,1,0.976923076923077,130,13,13,78,13,13,200.91,200.91,151.08,200.91,288.24,212.37,225.02,281.86,151.08,274.34,241.27,173.65,270.05,100.93,105.04,106.56,100.93,112.29,270.006076923077,274,274,274,274,274
413,10833,1,268,262,0,1,0.48542,0,0,0,0,134.78,276.84,178.71,202.07,270.84,1,1,1,0.975,1,0.984848484848485,66,7,7,40,6,6,134.78,134.78,178.12,134.78,276.84,178.71,202.07,270.84,178.12,291.3,184.98,186.67,284.97,100.93,105.04,106.56,100.93,112.29,259.559545454545,262,262,262,262,262
414,10835,1,238,230,1,1,0.60076,0,-0.280486537206246,0,0,203.13,223.04,173.61,137.32,220.17,1,1,0.666666666666667,1,1,0.966666666666667,30,3,3,18,3,3,137.32,137.32,147.15,203.13,223.04,173.61,137.32,220.17,147.15,174.04,160.44,148.87,266.49,100.93,105.04,106.56,100.93,112.29,225.697666666667,226.379760264279,226.537674184726,230,227.400450773173,228.418336416694
415,10836,1,276,266,1,1,0.643154,0,0,0,0,154.8,291.73,178.03,195.98,226.18,1,1,1,1,1,1,38,4,4,23,3,4,154.8,154.8,170.31,154.8,291.73,178.03,195.98,226.18,212.42,270.8,170.31,224.67,264.23,100.93,105.04,106.56,100.93,112.29,266,266,266,266,266,266
416,10837,1,245,215,1,1,0.771277,-0.00110427994618911,0,0,0,197.22,275.64,174.18,176.96,191.11,1,1,1,1,1,1,19,2,2,12,2,1,174.18,174.18,163.57,197.22,275.64,174.18,176.96,191.11,183.39,307.88,167.31,184.6,163.57,100.93,105.04,106.56,100.93,112.29,215,214.986740503846,214.987218250223,215,214.995255083431,214.997933252901
417,10838,1,256,253,1,1,0.677215,-0.69043905775872,0,0,0,191.2,308.31,191.2,207.46,222.03,0,1,1,1,1,0.888888888888889,18,2,2,12,1,1,191.2,191.2,176.14,NA,308.31,191.2,207.46,222.03,NA,292.16,213.09,176.14,326.23,100.93,105.04,106.56,100.93,112.29,236.103333333333,241.333881387403,241.649181890447,253,248.258985136723,NA
418,10839,2,253,247,1,1,0.646154,-0.378142416264365,0,0,0,244.92,286.28,190.18,188.83,268.72,0.5,1,1,0.916666666666667,1,0.9,20,2,2,12,2,2,188.83,188.83,171.1,244.92,286.28,190.18,188.83,268.72,262.42,302.05,171.1,182.74,280.03,100.93,105.04,106.56,100.93,112.29,232.393,241.476473725626,241.631890258711,247,244.80034556459,246.921346377417
419,10840,1,260,262,1,1,0.766839,0,-0.317722071676641,0,0,203.1,289.01,216.95,213.21,265.5,1,1,0.666666666666667,1,1,0.966666666666667,30,3,3,18,3,3,203.1,203.1,151.67,203.1,289.01,216.95,213.21,265.5,195.55,292.78,173.05,151.67,266.17,100.93,105.04,106.56,100.93,112.29,256.631,256.882450591504,257.061328117858,262,260.128616997825,260.568662067097
420,10842,1,228,225,1,1,0.68552,-0.0956844203628736,0,0,0,161.3,199.07,157.22,151.69,211.75,0.833333333333333,1,1,0.970588235294118,1,0.964285714285714,56,6,6,34,5,5,151.69,151.69,148.47,161.3,199.07,157.22,151.69,211.75,169.03,244.21,148.47,150.03,267.54,100.93,105.04,106.56,100.93,112.29,220.568928571429,223.728046496312,223.770181814279,225,224.248433051057,224.346953831023
421,10844,1,240,250,1,1,0.762938,0,-0.100123555815608,0,0,145.99,204.2,171.35,166.67,245.5,1,1,0.857142857142857,0.880952380952381,1,0.914285714285714,70,7,7,42,7,7,145.99,145.99,138.03,145.99,204.2,171.35,166.67,245.5,138.03,268.89,181.43,161.51,204.89,100.93,105.04,106.56,100.93,112.29,237.222571428571,248.507458153457,248.563827715381,250,248.958614895962,249.21252823351
422,10846,2,269,252,1,1,0.671429,-0.404641206735737,-0.293455332280395,-0.0180833009082895,0,195.4,257.22,213.53,195.4,226.15,0.333333333333333,1,0.666666666666667,0.833333333333333,1,0.8,30,3,3,18,3,3,195.4,195.4,123.55,NA,257.22,213.53,195.4,226.15,NA,261.76,185.45,123.55,245.52,100.93,105.04,106.56,100.93,112.29,221.786,241.180671158262,241.512194046304,252,247.946422106028,NA
423,10848,1,279,269,1,1,0.653465,0,0,0,0,218.99,243.24,168.68,178.89,273.87,1,1,1,0.923076923076923,1,0.956521739130435,23,3,3,13,2,2,168.68,168.68,165.49,218.99,243.24,168.68,178.89,273.87,NA,250.28,170.55,165.49,296.59,100.93,105.04,106.56,100.93,112.29,261.692608695652,269,269,269,269,269
424,10851,1,284,251,0,0,0.396947,0,0,0,0,160.2,250.74,211.77,218.66,269.16,1,1,1,0.888888888888889,1,0.935483870967742,31,4,4,18,2,3,160.2,160.2,159.93,160.2,250.74,211.77,218.66,269.16,159.93,260.99,238.57,165.21,289.83,100.93,105.04,106.56,100.93,112.29,241.318064516129,251,251,251,251,251
425,10852,1,267,246,0,1,0.609836,0,0,0,0,142.54,303.35,193.69,173.76,279.15,1,1,1,1,1,1,36,4,4,22,3,3,142.54,142.54,136.79,142.54,303.35,193.69,173.76,279.15,147.55,307.9,136.79,198.2,263.89,100.93,105.04,106.56,100.93,112.29,246,246,246,246,246,246
426,10854,1,265,258,1,1,0.702899,0,-0.251714888188444,0,0,189.53,220.63,170.36,193.24,280.32,1,1,0.666666666666667,1,1,0.964285714285714,28,3,3,18,2,2,170.36,170.36,136,189.53,220.63,170.36,193.24,280.32,205.55,275.96,136,165.59,240.24,100.93,105.04,106.56,100.93,112.29,252.390357142857,253.763908126312,253.915746142794,258,255.636397199911,255.636397199911
427,10858,1,288,262,1,1,0.735294,0,0,0,0,232.58,314.6,176.41,152.74,243.24,1,1,1,1,1,1,17,2,2,11,1,1,152.74,152.74,149.24,232.58,314.6,176.41,152.74,243.24,191.53,271.78,200.1,149.24,313.51,100.93,105.04,106.56,100.93,112.29,262,262,262,262,262,262
428,10861,1,315,298,1,1,0.743243,-0.165002129431041,-0.0352107959460318,0,0,278.52,329.66,311.5,265.42,343.35,0.5,1,0.5,1,1,0.833333333333333,12,2,2,6,1,1,265.42,265.42,221.41,278.52,329.66,311.5,265.42,343.35,221.41,378.29,284.84,284.42,293.71,100.93,105.04,106.56,100.93,112.29,265.155,291.42400646599,291.57007238818,298,296.912843815202,297.543517377326
429,10864,1,264,258,1,1,0.675,0,0,0,0,237.26,276.33,194.54,116.93,305.07,1,1,1,1,1,1,15,2,2,9,1,1,116.93,116.93,185.42,237.26,276.33,194.54,116.93,305.07,224.18,319.31,185.42,187.48,349.19,100.93,105.04,106.56,100.93,112.29,258,258,258,258,258,258
430,10873,1,238,221,1,1,0.553846,-0.0798955924309781,0,0,0,134.53,280.08,177.11,195.82,284.2,0.8,1,1,0.931034482758621,1,0.936170212765957,47,5,5,29,4,4,134.53,134.53,125.07,134.53,280.08,177.11,195.82,284.2,125.07,299.26,185.91,181.61,265.68,100.93,105.04,106.56,100.93,112.29,213.335957446809,219.979461299661,220.014394372522,221,220.265045544946,220.265045544946
431,10879,1,271,268,1,1,0.689655,0,0,0,0,157,317.39,197.89,196.94,262.06,1,1,1,0.833333333333333,1,0.888888888888889,18,2,2,12,1,1,157,157,149.6,157,317.39,197.89,196.94,262.06,149.6,344.75,181.08,212.03,320.21,100.93,105.04,106.56,100.93,112.29,249.436666666667,268,268,268,268,268
432,10881,1,275,268,0,1,0.627859,-0.0277461956774836,-0.237302234517382,0,0,149.7,283.01,203.81,173.97,251.19,0.857142857142857,1,0.714285714285714,0.975609756097561,1,0.938461538461538,65,7,7,39,6,6,149.7,149.7,154.32,149.7,283.01,203.81,173.97,251.19,154.32,253.94,172.08,159.07,275.45,100.93,105.04,106.56,100.93,112.29,257.718769230769,263.231207867252,263.387366930514,268,264.623282999317,266.006097881904
433,11761,1,263,268,0,1,0.285714,-0.180292500245486,0,-0.00282830112006405,-0.416747436430835,178.29,310.42,227.36,174.24,307.24,0.666666666666667,0.5,1,1,1,0.916666666666667,24,3,3,14,2,2,174.24,174.24,131.34,178.29,310.42,227.36,174.24,307.24,142.98,325.77,230.4,131.34,291.59,100.93,105.04,106.56,100.93,112.29,254.0775,258.393273291946,258.880419470435,268,262.608686801059,267.460695707818
434,11789,1,269,258,0,1,0.547904,-0.142187162835223,0,0,-0.0611428553732331,144.08,256.03,157.77,164.77,225.52,0.75,0.857142857142857,1,0.977777777777778,1,0.946666666666667,75,8,8,45,7,7,144.08,144.08,134.85,144.08,256.03,157.77,164.77,225.52,134.85,266.89,154.99,144.54,211.06,100.93,105.04,106.56,100.93,112.29,249.622933333333,254.721431208179,254.848593791823,258,255.622113982529,256.260975297372
435,11792,1,250,235,0,1,0.592727,-0.00927903623996151,0,-0.0736870003384679,0,132.16,257.81,159.61,187.46,229.63,1,1,1,0.916666666666667,0.916666666666667,0.941666666666667,120,12,12,72,12,12,132.16,132.16,140.19,132.16,257.81,159.61,187.46,229.63,166.75,271.61,140.19,176.8,174.76,100.93,105.04,106.56,100.93,112.29,227.17925,233.887674347593,233.891488031488,235,234.146777279827,234.865004472126
436,11793,2,229,228,0,1,0.715151,0,-0.412956396226279,-0.00364437122379169,0,243.73,266.86,238.99,195.66,260.48,1,1,0.5,1,1,0.941176470588235,17,2,2,11,1,1,195.66,195.66,199.28,243.73,266.86,238.99,195.66,260.48,199.28,313.26,249.66,205.27,299.73,100.93,105.04,106.56,100.93,112.29,220.525294117647,221.79930418892,222.072827072539,228,226.421889489806,228.540891221553
437,11795,1,246,242,0,1,0.582781,-0.133932696504354,0,0,0,145.37,227.19,165.96,151.8,216.02,1,1,0.666666666666667,1,1,0.967741935483871,31,4,3,18,3,3,145.37,145.37,130.88,145.37,227.19,165.96,151.8,216.02,159.65,259.69,220.27,130.88,253.75,100.93,105.04,106.56,100.93,112.29,237.44935483871,239.562079290856,239.633106824099,242,240.330075295069,240.330075295069
438,11797,1,264,247,0,1,0.441748,0,0,0,0,192.48,291.48,193.01,165.42,235.21,1,1,1,1,1,1,20,2,2,12,2,2,165.42,165.42,161.06,192.48,291.48,193.01,165.42,235.21,181.31,270.33,201.73,161.06,247.46,100.93,105.04,106.56,100.93,112.29,247,247,247,247,247,247
439,11805,1,245,234,0,1,0.639344,-0.155946373284458,0,0,0,189.8,272.87,172.11,188.28,234.57,0.75,1,1,0.958333333333333,1,0.95,40,4,4,24,4,4,172.11,172.11,133.59,189.8,272.87,172.11,188.28,234.57,227.35,266.63,176.56,133.59,200.3,100.93,105.04,106.56,100.93,112.29,227.3465,231.924821610704,231.988915570124,234,233.034847895742,233.310717030083
440,11809,1,276,252,0,1,0.554286,0,0,0,0,165.28,283.65,178.6,185.84,281.77,1,1,1,1,1,1,24,3,3,14,2,2,165.28,165.28,139.68,165.28,283.65,178.6,185.84,281.77,206.81,339.02,150.44,139.68,327.59,100.93,105.04,106.56,100.93,112.29,252,252,252,252,252,252
441,11812,1,276,280,0,1,0.426647,-0.00274936314889751,0,0,0,198.6,290.62,175.16,157.84,260.53,0.875,1,1,1,1,0.987654320987654,81,8,9,48,8,8,157.84,157.84,156.57,198.6,290.62,175.16,157.84,260.53,161.43,301.24,169.17,156.57,278.61,100.93,105.04,106.56,100.93,112.29,277.789259259259,279.951374967005,279.952491004787,280,279.966828424467,279.977896477993
442,11813,2,249,259,0,1,0.596026,0,-0.510566704695539,-0.450085753800565,-0.0272411550077805,137.64,281.02,203.62,140.96,286.71,1,1,0.5,1,0.5,0.9,20,2,2,12,2,2,137.64,137.64,130.92,137.64,281.02,203.62,140.96,286.71,217.39,311.96,200.18,130.92,268.77,100.93,105.04,106.56,100.93,112.29,243.193,243.384365651344,243.702760658177,259,247.010923106517,257.479654236505
443,11818,1,253,243,0,1,0.751092,0,-0.104797851323353,0,0,210.09,187.8,153.78,165.64,263.04,0.888888888888889,1,0.75,0.952380952380952,1,0.930555555555556,72,8,8,42,7,7,153.78,153.78,138.7,210.09,187.8,153.78,165.64,263.04,156.01,187.96,138.7,146.08,230.81,100.93,105.04,106.56,100.93,112.29,233.134027777778,241.345707695832,241.411264573938,243,241.961103967215,241.961103967215
444,11830,1,261,249,0,1,0.361111,0,0,0,0,141.06,249.11,183.58,183.49,255.35,0.8,1,1,0.928571428571429,1,0.934782608695652,46,5,5,28,4,4,141.06,141.06,144.63,141.06,249.11,183.58,183.49,255.35,144.63,254.23,167.36,158.44,232.31,100.93,105.04,106.56,100.93,112.29,239.343260869565,249,249,249,249,249
445,11835,2,277,268,0,1,0.424615,0,0,0,0,178.84,301.45,167.88,186.62,264.26,1,1,1,0.833333333333333,1,0.904761904761905,42,5,5,24,4,4,167.88,167.88,155.08,178.84,301.45,167.88,186.62,264.26,173.72,294.62,156.4,155.08,206.14,100.93,105.04,106.56,100.93,112.29,252.088571428571,268,268,268,268,268
446,11837,1,254,248,0,1,0.735849,0,0,0,0,209.61,290.98,215.97,166.03,240.99,1,1,1,0.956521739130435,1,0.972972972972973,37,4,4,23,3,3,166.03,166.03,155.03,209.61,290.98,215.97,166.03,240.99,229.4,240.89,174,155.03,191.91,100.93,105.04,106.56,100.93,112.29,244.025135135135,248,248,248,248,248
447,11838,2,237,229,0,1,0.7393,-0.148617564291989,0,0,0,198.43,248.42,183.35,169.52,235.43,0.75,1,1,0.944444444444444,1,0.935483870967742,31,4,3,18,3,3,169.52,169.52,177.82,198.43,248.42,183.35,169.52,235.43,306.96,266.09,257.24,177.82,241.13,100.93,105.04,106.56,100.93,112.29,220.737419354839,226.5440707795,226.622886029725,229,227.859384164634,228.413775620593
448,11843,2,289,296,0,0,0.282609,0,-0.20772373283834,0,-0.412671702552224,181.8,356.07,241.36,199.32,281.18,1,0.5,0.666666666666667,0.8125,1,0.807692307692308,26,3,3,16,2,2,181.8,181.8,151.98,181.8,356.07,241.36,199.32,281.18,181.33,322.76,238.21,151.98,306.94,100.93,105.04,106.56,100.93,112.29,258.486538461538,285.132240625844,285.627792738522,296,289.637678164102,296.59724246376
449,11845,1,261,270,0,1,0.494803,0,0,0,0,176.54,267.92,233.01,202.89,284.92,1,1,1,1,1,1,53,6,6,31,5,5,176.54,176.54,154.25,176.54,267.92,233.01,202.89,284.92,191.77,308.37,154.25,169.66,293.22,100.93,105.04,106.56,100.93,112.29,270,270,270,270,270,270
450,11851,1,259,239,0,0,0.376744,0,0,0,0,136.14,286.31,167.73,147.17,261.47,1,1,1,1,1,1,47,5,4,29,5,4,136.14,136.14,148.6,136.14,286.31,167.73,147.17,261.47,174.78,325.06,148.6,188.32,302.93,100.93,105.04,106.56,100.93,112.29,239,239,239,239,239,239
451,11853,2,221,210,0,1,0.839695,-0.000108995485333718,-0.00124319577335053,-0.00000053734999294619,0,199.69,295.84,192.94,132.74,238.57,1,1,1,0.833333333333333,1,0.916666666666667,12,2,2,6,1,1,132.74,132.74,156.8,199.69,295.84,192.94,132.74,238.57,175.7,286.62,200.25,156.8,304.5,100.93,105.04,106.56,100.93,112.29,200.910833333333,209.975414532506,209.976655726447,210,209.982584824254,209.996279168783
452,11854,1,247,239,0,1,0.469697,0,0,0,0,173.71,258.41,150.42,181.73,230.68,1,1,1,0.95,1,0.96969696969697,33,4,3,20,3,3,150.42,150.42,126.87,173.71,258.41,150.42,181.73,230.68,137.4,258.87,126.87,185.53,282.72,100.93,105.04,106.56,100.93,112.29,234.816060606061,239,239,239,239,239
453,11867,1,273,257,0,1,0.49434,-0.152795334375657,0,0,0,190.04,273.34,162.46,178.81,260.65,0.75,1,1,0.954545454545455,1,0.944444444444444,36,4,4,22,3,3,162.46,162.46,134.83,190.04,273.34,162.46,178.81,260.65,217.1,312.78,183.4,134.83,296.89,100.93,105.04,106.56,100.93,112.29,248.329444444444,254.350359129332,254.420135665364,257,255.394969898681,255.863202712245
454,11870,1,257,245,0,0,0.444037,0,0,0,0,151,244.32,172.48,135.45,234.51,1,1,0.875,0.916666666666667,1,0.936708860759494,79,8,8,48,8,7,135.45,135.45,133.9,151,244.32,172.48,135.45,234.51,133.9,258.85,155.72,139.34,233.99,100.93,105.04,106.56,100.93,112.29,235.88164556962,245,245,245,245,245
